,peak_id,gene_short_name
695,chr5_140345938_140346821,HBEGF
696,chr5_140345938_140346821,HBEGF
697,chr5_140346033_140346542,HBEGF
698,chr5_140346493_140346732,HBEGF
699,chr6_32151928_32152200,PRRT1
700,chr6_32151992_32152192,PRRT1
701,chr4_3248201_3248582,MSANTD1
702,chr4_3248244_3248426,MSANTD1
703,chr20_44746910_44747337,KCNK15-AS1
704,chr20_44746736_44747337,KCNK15-AS1
705,chr20_44746736_44747337,KCNK15-AS1
706,chr20_44746613_44747429,KCNK15-AS1
707,chr20_44746597_44747383,KCNK15-AS1
708,chr20_44746692_44746835,KCNK15-AS1
709,chr20_44746671_44747022,KCNK15-AS1
710,chr20_44746671_44747022,KCNK15-AS1
711,chr20_44746565_44746924,KCNK15-AS1
712,chr20_44746491_44747006,KCNK15-AS1
713,chr20_44746785_44746987,KCNK15-AS1
714,chr20_44746816_44747297,KCNK15-AS1
715,chr20_44746756_44746919,KCNK15-AS1
716,chr7_73684157_73684438,BUD23
717,chr7_73684173_73684424,BUD23
718,chr7_73684219_73684524,BUD23
719,chr7_73684181_73684407,BUD23
720,chr7_73684203_73684490,BUD23
721,chr7_73684110_73684430,BUD23
722,chr7_149194211_149195181,ZNF282
723,chr7_149194211_149195181,ZNF282
724,chr7_149194110_149195187,ZNF282
725,chr7_149194110_149195187,ZNF282
726,chr7_149194110_149195187,ZNF282
727,chr7_149194039_149195217,ZNF282
728,chr7_149194239_149195198,ZNF282
729,chr7_149194591_149195120,ZNF282
730,chr7_149194591_149195120,ZNF282
731,chr7_149194462_149195142,ZNF282
732,chr7_149194178_149195169,ZNF282
733,chr7_149194178_149195169,ZNF282
734,chr7_149194621_149194974,ZNF282
735,chr7_149194321_149194974,ZNF282
736,chr7_149194321_149194974,ZNF282
737,chr7_149194321_149194974,ZNF282
738,chr7_149194335_149194966,ZNF282
739,chr7_149194335_149194966,ZNF282
740,chr7_149194271_149195236,ZNF282
741,chr7_149194292_149195179,ZNF282
742,chr7_149194292_149195179,ZNF282
743,chr7_149194364_149195173,ZNF282
744,chr7_149194150_149195202,ZNF282
745,chr7_149194150_149195202,ZNF282
746,chr5_140044004_140044499,NRG2
747,chr5_140043991_140044611,NRG2
748,chr5_140043953_140044758,NRG2
749,chr5_140043988_140044706,NRG2
750,chr5_140043981_140044706,NRG2
751,chr5_140043906_140044669,NRG2
752,chr5_140043981_140044681,NRG2
753,chr5_140043819_140044701,NRG2
754,chr5_140044213_140044673,NRG2
755,chr5_140044027_140044575,NRG2
756,chr5_140044027_140044575,NRG2
757,chr5_140043828_140044679,NRG2
758,chr5_140043828_140044679,NRG2
759,chr5_140043994_140044435,NRG2
760,chr5_140044004_140044557,NRG2
761,chr5_140044004_140044557,NRG2
762,chr5_140043906_140044706,NRG2
763,chr22_37967305_37967559,MIR6820
764,chr22_37967205_37967494,MIR6820
765,chr22_37967290_37967521,MIR6820
766,chr16_21150943_21151153,DNAH3
767,chr16_21150892_21151160,DNAH3
768,chr5_148382728_148382957,LOC102546294
769,chr5_148382753_148382999,LOC102546294
770,chr6_26596021_26596238,ABT1
771,chr6_26597019_26597403,ABT1
772,chr6_26596952_26597458,ABT1
773,chr6_26596952_26597458,ABT1
774,chr6_26596952_26597458,ABT1
775,chr6_26595948_26596428,ABT1
776,chr6_26596898_26597394,ABT1
777,chr6_26595892_26596316,ABT1
778,chr6_26596898_26597454,ABT1
779,chr6_26596967_26597231,ABT1
780,chr6_26596027_26596253,ABT1
781,chr6_26596971_26597452,ABT1
782,chr6_26596081_26596215,ABT1
783,chr6_26596893_26597578,ABT1
784,chr6_26596893_26597578,ABT1
785,chr6_26596950_26597413,ABT1
786,chr6_26596898_26597386,ABT1
787,chr6_26595890_26596224,ABT1
788,chr6_26596900_26597217,ABT1
789,chr6_26596836_26597403,ABT1
790,chr6_26596107_26596263,ABT1
791,chr6_26596012_26596316,ABT1
792,chr6_26596945_26597421,ABT1
793,chr2_98772301_98772573,LINC02611
794,chr1_16156332_16156475,EPHA2
795,chr1_16156314_16156493,EPHA2
796,chr1_16156324_16156468,EPHA2
797,chr9_4666248_4666444,SPATA6L
798,chr9_4666374_4666553,SPATA6L
799,chr9_4666366_4666555,SPATA6L
800,chr4_159778084_159778464,LINC02233
801,chr4_159778108_159778295,LINC02233
802,chr4_159778136_159778285,LINC02233
803,chr19_47274331_47274638,INAFM1
804,chr19_47274348_47274545,INAFM1
805,chr10_114526447_114527047,ABLIM1
806,chr12_100593266_100593920,GAS2L3
807,chr12_100593104_100593898,GAS2L3
808,chr12_100593231_100594115,GAS2L3
809,chr12_100593328_100593896,GAS2L3
810,chr12_100593151_100593347,GAS2L3
811,chr12_100593505_100593826,GAS2L3
812,chr12_100593478_100593889,GAS2L3
813,chr12_100593478_100593889,GAS2L3
814,chr12_100593588_100593889,GAS2L3
815,chr12_100593553_100593875,GAS2L3
816,chr12_100593537_100593908,GAS2L3
817,chr12_100593537_100593908,GAS2L3
818,chr12_100593537_100593890,GAS2L3
819,chr12_100593466_100593721,GAS2L3
820,chr9_2621310_2621950,VLDLR
821,chr9_2621248_2623097,VLDLR
822,chr9_2621248_2623097,VLDLR
823,chr9_2621248_2623097,VLDLR
824,chr9_2621258_2622428,VLDLR
825,chr9_2621258_2622428,VLDLR
826,chr9_2621224_2621956,VLDLR
827,chr9_2621248_2621776,VLDLR
828,chr9_2621216_2621688,VLDLR
829,chr9_2621302_2621751,VLDLR
830,chr9_2621318_2621589,VLDLR
831,chr9_2621361_2621978,VLDLR
832,chr9_2621328_2621656,VLDLR
833,chr9_2621361_2621843,VLDLR
834,chr9_2621363_2621834,VLDLR
835,chr9_2621346_2621733,VLDLR
836,chr9_2621222_2621963,VLDLR
837,chr16_30786728_30787297,ZNF629
838,chr16_30786491_30787538,ZNF629
839,chr16_30786516_30787698,ZNF629
840,chr16_30786682_30787140,ZNF629
841,chr16_30786606_30787332,ZNF629
842,chr16_30786606_30787332,ZNF629
843,chr16_30786668_30787540,ZNF629
844,chr16_30786668_30787540,ZNF629
845,chr16_30786707_30787400,ZNF629
846,chr16_30786707_30787400,ZNF629
847,chr16_30786707_30787400,ZNF629
848,chr16_30786630_30787441,ZNF629
849,chr16_30786630_30787441,ZNF629
850,chr16_30786707_30787435,ZNF629
851,chr16_30786707_30787435,ZNF629
852,chr16_30786605_30787440,ZNF629
853,chr16_30786532_30787435,ZNF629
854,chr16_30786532_30787435,ZNF629
855,chr19_18920352_18920674,DDX49
856,chr19_18920149_18920400,DDX49
857,chr19_18920236_18920463,DDX49
858,chr16_30194406_30194916,BOLA2
859,chr16_30194403_30195175,BOLA2
860,chr16_30194271_30195101,BOLA2
861,chr16_30194114_30194474,BOLA2
862,chr16_30193870_30194032,BOLA2
863,chr4_184826172_184826697,ACSL1
864,chr4_184826927_184827224,ACSL1
865,chr4_184826393_184826976,ACSL1
866,chr4_184826350_184827404,ACSL1
867,chr4_184826367_184827361,ACSL1
868,chr4_184826367_184827361,ACSL1
869,chr4_184826363_184826597,ACSL1
870,chr4_184826393_184826952,ACSL1
871,chr4_184826381_184826918,ACSL1
872,chr4_184826435_184827211,ACSL1
873,chr4_184826469_184826986,ACSL1
874,chr4_184826381_184826637,ACSL1
875,chr4_184826398_184826918,ACSL1
876,chr4_184826398_184826918,ACSL1
877,chr4_184826402_184826610,ACSL1
878,chr4_184826469_184826649,ACSL1
879,chr4_184826362_184827023,ACSL1
880,chr8_42052475_42053116,KAT6A
881,chr8_42052589_42053127,KAT6A
882,chr8_42052761_42052929,KAT6A
883,chr6_2971127_2972070,SERPINB6
884,chr6_2971127_2972070,SERPINB6
885,chr6_2971163_2971874,SERPINB6
886,chr6_2971163_2971874,SERPINB6
887,chr6_2971044_2972184,SERPINB6
888,chr6_2971044_2972184,SERPINB6
889,chr6_2971106_2972216,SERPINB6
890,chr6_2971106_2972216,SERPINB6
891,chr6_2971762_2972186,SERPINB6
892,chr6_2971120_2971384,SERPINB6
893,chr6_2971591_2972127,SERPINB6
894,chr6_2971446_2972085,SERPINB6
895,chr6_2971446_2972085,SERPINB6
896,chr6_2971086_2971583,SERPINB6
897,chr6_2971086_2971583,SERPINB6
898,chr6_2971754_2971987,SERPINB6
899,chr6_2971458_2971908,SERPINB6
900,chr6_2971458_2971908,SERPINB6
901,chr6_2971375_2971794,SERPINB6
902,chr6_2971272_2972212,SERPINB6
903,chr6_2971272_2972212,SERPINB6
904,chr6_2971320_2971990,SERPINB6
905,chr6_2971333_2972124,SERPINB6
906,chr6_2971333_2972124,SERPINB6
907,chr6_2971333_2972124,SERPINB6
908,chr6_2971137_2972179,SERPINB6
909,chr6_2971137_2972179,SERPINB6
910,chr2_24123272_24123997,PFN4
911,chr2_24123429_24123579,PFN4
912,chr2_24123440_24124045,PFN4
913,chr2_24123440_24124045,PFN4
914,chr2_24123417_24123955,PFN4
915,chr2_24123446_24124008,PFN4
916,chr2_24123258_24124079,PFN4
917,chr2_24123381_24124114,PFN4
918,chr2_24123381_24124114,PFN4
919,chr2_227326758_227327088,MFF
920,chr3_46465221_46465365,LTF
921,chr3_46465200_46465392,LTF
922,chr3_46465177_46465394,LTF
923,chr3_46465186_46465394,LTF
924,chr3_46465220_46465365,LTF
925,chr3_46465177_46465365,LTF
926,chr3_46465186_46465336,LTF
927,chr9_23821644_23821849,ELAVL2
928,chr9_23821840_23822009,ELAVL2
929,chr7_73309303_73309584,NSUN5
930,chr7_73309305_73309558,NSUN5
931,chr7_73309261_73309651,NSUN5
932,chr7_73309051_73309808,NSUN5
933,chr22_46084521_46085145,MIRLET7BHG
934,chr22_46084519_46085227,MIRLET7BHG
935,chr22_46084513_46085164,MIRLET7BHG
936,chr22_46084521_46085006,MIRLET7BHG
937,chr22_46084521_46085006,MIRLET7BHG
938,chr22_46084520_46085027,MIRLET7BHG
939,chr22_46084520_46085027,MIRLET7BHG
940,chr22_46084521_46085018,MIRLET7BHG
941,chr1_229507397_229507658,NUP133
942,chr1_229507242_229507779,NUP133
943,chr1_229507362_229507747,NUP133
944,chr1_229508078_229508313,NUP133
945,chr1_229507397_229507727,NUP133
946,chr1_229507456_229507690,NUP133
947,chr1_229507466_229507700,NUP133
948,chr13_113862706_113864461,GAS6
949,chr13_113862706_113864461,GAS6
950,chr13_113862706_113864461,GAS6
951,chr13_113862490_113864441,GAS6
952,chr13_113862490_113864441,GAS6
953,chr13_113862490_113864441,GAS6
954,chr13_113862490_113864441,GAS6
955,chr13_113862490_113864441,GAS6
956,chr13_113862490_113864528,GAS6
957,chr13_113862490_113864528,GAS6
958,chr13_113862490_113864528,GAS6
959,chr13_113862490_113864528,GAS6
960,chr13_113862488_113864436,GAS6
961,chr13_113862488_113864436,GAS6
962,chr13_113862488_113864436,GAS6
963,chr13_113862704_113864632,GAS6
964,chr13_113862704_113864632,GAS6
965,chr13_113862704_113864632,GAS6
966,chr13_113862704_113864632,GAS6
967,chr13_113862704_113864632,GAS6
968,chr13_113862539_113864620,GAS6
969,chr13_113862539_113864620,GAS6
970,chr13_113862539_113864620,GAS6
971,chr13_113862539_113864620,GAS6
972,chr13_113862539_113864620,GAS6
973,chr13_113862460_113864650,GAS6
974,chr13_113862460_113864650,GAS6
975,chr13_113862460_113864650,GAS6
976,chr13_113862460_113864650,GAS6
977,chr13_113862460_113864650,GAS6
978,chr13_113862539_113864498,GAS6
979,chr13_113862539_113864498,GAS6
980,chr13_113862539_113864498,GAS6
981,chr13_113862539_113864498,GAS6
982,chr13_113863714_113864441,GAS6
983,chr13_113863714_113864441,GAS6
984,chr13_113862539_113864534,GAS6
985,chr13_113862539_113864534,GAS6
986,chr13_113862539_113864534,GAS6
987,chr13_113862539_113864534,GAS6
988,chr13_113862554_113864441,GAS6
989,chr13_113862554_113864441,GAS6
990,chr13_113862554_113864441,GAS6
991,chr13_113862554_113864441,GAS6
992,chr13_113863070_113864293,GAS6
993,chr13_113863070_113864293,GAS6
994,chr13_113862565_113864406,GAS6
995,chr13_113862565_113864406,GAS6
996,chr13_113862565_113864406,GAS6
997,chr13_113862565_113864406,GAS6
998,chr13_113862565_113864406,GAS6
999,chr13_113862455_113864660,GAS6
1000,chr13_113862455_113864660,GAS6
1001,chr13_113862455_113864660,GAS6
1002,chr13_113862455_113864660,GAS6
1003,chr8_48735680_48735846,EFCAB1
1004,chr8_48735624_48735869,EFCAB1
1005,chr8_48735552_48735808,EFCAB1
1006,chr20_57710233_57710396,PMEPA1
1007,chr17_9575816_9576207,CFAP52
1008,chr17_9575784_9576219,CFAP52
1009,chr17_9575695_9576280,CFAP52
1010,chr17_9575712_9576266,CFAP52
1011,chr6_5458295_5458766,LOC101927972
1012,chr6_5458252_5458877,LOC101927972
1013,chr6_5458174_5458742,LOC101927972
1014,chr6_5458232_5458684,LOC101927972
1015,chr6_5458436_5458803,LOC101927972
1016,chr6_5458314_5458534,LOC101927972
1017,chr22_20204547_20204989,LOC284865
1018,chr22_20204547_20204989,LOC284865
1019,chr22_20204459_20204889,LOC284865
1020,chr22_20204530_20205040,LOC284865
1021,chr22_20204479_20204843,LOC284865
1022,chr22_20204469_20204899,LOC284865
1023,chr22_20204540_20204894,LOC284865
1024,chr1_186461876_186462029,PDC
1025,chr1_186461870_186462487,PDC
1026,chr1_186461955_186462333,PDC
1027,chr5_41072155_41072336,MROH2B
1028,chr20_46020841_46021023,SLC12A5
1029,chr20_46020818_46021256,SLC12A5
1030,chr20_46020818_46021257,SLC12A5
1031,chr20_46020770_46021760,SLC12A5
1032,chr20_46020770_46021760,SLC12A5
1033,chr20_46020770_46021760,SLC12A5
1034,chr20_46020859_46021650,SLC12A5
1035,chr20_46020859_46021650,SLC12A5
1036,chr20_46020788_46021755,SLC12A5
1037,chr20_46020788_46021755,SLC12A5
1038,chr20_46020769_46021165,SLC12A5
1039,chr20_46021496_46021770,SLC12A5
1040,chr20_46020793_46021112,SLC12A5
1041,chr20_46021500_46021775,SLC12A5
1042,chr20_46020853_46021143,SLC12A5
1043,chr20_46021449_46021755,SLC12A5
1044,chr20_46020778_46021379,SLC12A5
1045,chr19_32971742_32971931,FAAP24
1046,chr2_112720865_112721104,NT5DC4
1047,chr2_112721214_112721718,NT5DC4
1048,chr17_5419545_5419931,RPAIN
1049,chr17_5419447_5420026,RPAIN
1050,chr17_5419414_5419882,RPAIN
1051,chr17_5419555_5419931,RPAIN
1052,chr17_5419530_5420043,RPAIN
1053,chr17_5419464_5420045,RPAIN
1054,chr17_5419545_5420153,RPAIN
1055,chr17_5419545_5420153,RPAIN
1056,chr17_5419570_5419842,RPAIN
1057,chr17_5419509_5419995,RPAIN
1058,chr17_5419509_5419995,RPAIN
1059,chr17_5419479_5420049,RPAIN
1060,chr12_54973644_54973916,TESPA1
1061,chr12_54973443_54973756,TESPA1
1062,chr12_54973624_54973886,TESPA1
1063,chr12_54973624_54973834,TESPA1
1064,chr12_54973710_54973905,TESPA1
1065,chr12_54973599_54973886,TESPA1
1066,chr12_54973626_54973905,TESPA1
1067,chr12_54973604_54973754,TESPA1
1068,chr12_54973614_54973754,TESPA1
1069,chr9_33290324_33290978,NFX1
1070,chr9_33290322_33291061,NFX1
1071,chr9_33290322_33291061,NFX1
1072,chr9_33290099_33291120,NFX1
1073,chr9_33290111_33291120,NFX1
1074,chr9_33290207_33291180,NFX1
1075,chr9_33290207_33291180,NFX1
1076,chr9_33290207_33291180,NFX1
1077,chr9_33290127_33291182,NFX1
1078,chr9_33290127_33291182,NFX1
1079,chr9_33290256_33291131,NFX1
1080,chr9_33290256_33291131,NFX1
1081,chr9_33290256_33291131,NFX1
1082,chr9_33290169_33291179,NFX1
1083,chr9_33290169_33291179,NFX1
1084,chr9_33290172_33291173,NFX1
1085,chr9_33290172_33291173,NFX1
1086,chr9_33290172_33291173,NFX1
1087,chr9_33290172_33291173,NFX1
1088,chr9_33290088_33291120,NFX1
1089,chr9_33290088_33291120,NFX1
1090,chr9_33290099_33291120,NFX1
1091,chr9_33290099_33291120,NFX1
1092,chr9_33290425_33291115,NFX1
1093,chr9_33290161_33291083,NFX1
1094,chr9_33290161_33291083,NFX1
1095,chr9_33290161_33291083,NFX1
1096,chr9_33290046_33291182,NFX1
1097,chr9_33290046_33291182,NFX1
1098,chr19_16829460_16829703,SIN3B
1099,chr19_16829407_16829998,SIN3B
1100,chr19_16829412_16829777,SIN3B
1101,chr19_16829356_16830309,SIN3B
1102,chr19_16829420_16829860,SIN3B
1103,chr19_16829420_16829860,SIN3B
1104,chr19_16829437_16829796,SIN3B
1105,chr19_16829419_16829787,SIN3B
1106,chr19_16829437_16829806,SIN3B
1107,chr3_157160731_157160906,CCNL1
1108,chr10_133378855_133378987,PAOX
1109,chr18_8707113_8707703,GACAT2
1110,chr18_8706831_8707773,GACAT2
1111,chr18_8706629_8707817,GACAT2
1112,chr13_74231025_74231277,LINC00402
1113,chr1_170531623_170532597,GORAB-AS1
1114,chr1_170532281_170532592,GORAB-AS1
1115,chr19_5904196_5904961,VMAC
1116,chr19_5903765_5904901,VMAC
1117,chr19_5903765_5904901,VMAC
1118,chr19_5903765_5905095,VMAC
1119,chr19_5903765_5904954,VMAC
1120,chr19_5903765_5904954,VMAC
1121,chr19_5903879_5905018,VMAC
1122,chr19_5903843_5904962,VMAC
1123,chr19_5903843_5904962,VMAC
1124,chr19_5903843_5904962,VMAC
1125,chr19_5903748_5904920,VMAC
1126,chr19_5903748_5904920,VMAC
1127,chr19_5903748_5904920,VMAC
1128,chr19_5903748_5904920,VMAC
1129,chr19_5903883_5904954,VMAC
1130,chr19_5903883_5904954,VMAC
1131,chr19_5904001_5905018,VMAC
1132,chr19_5904001_5905018,VMAC
1133,chr19_5903826_5905042,VMAC
1134,chr19_5903826_5905042,VMAC
1135,chr19_5903826_5905042,VMAC
1136,chr19_5903853_5905018,VMAC
1137,chr19_5903920_5904910,VMAC
1138,chr19_5904031_5905001,VMAC
1139,chr19_5904031_5905001,VMAC
1140,chr19_5904031_5905001,VMAC
1141,chr19_5904031_5905001,VMAC
1142,chr19_5903741_5904906,VMAC
1143,chr19_5903741_5904906,VMAC
1144,chr19_5903741_5904906,VMAC
1145,chr22_43863267_43863402,SULT4A1
1146,chr7_48087777_48087979,UPP1
1147,chr9_113299214_113299353,RNF183
1148,chr8_144464847_144465965,CYHR1
1149,chr8_144464847_144465965,CYHR1
1150,chr7_155533923_155534052,CNPY1
1151,chr15_79282272_79282528,ANKRD34C
1152,chr15_79282274_79282517,ANKRD34C
1153,chr15_79282274_79282517,ANKRD34C
1154,chr11_64102567_64103046,FLRT1
1155,chr11_64102529_64103162,FLRT1
1156,chr11_64102550_64103178,FLRT1
1157,chr11_64102584_64103063,FLRT1
1158,chr11_64102584_64103063,FLRT1
1159,chr11_64102529_64103110,FLRT1
1160,chr11_64102558_64103088,FLRT1
1161,chr11_64102579_64103063,FLRT1
1162,chr11_64102560_64103178,FLRT1
1163,chr11_64102569_64103210,FLRT1
1164,chr11_64102402_64103019,FLRT1
1165,chr11_64102640_64102912,FLRT1
1166,chr11_64102550_64102892,FLRT1
1167,chr6_31714877_31715122,LY6G6D
1168,chr16_67225833_67226352,LRRC29
1169,chr16_67225888_67226445,LRRC29
1170,chr16_67225966_67226179,LRRC29
1171,chr16_67225895_67226456,LRRC29
1172,chr16_67225927_67226170,LRRC29
1173,chr16_67225934_67226312,LRRC29
1174,chr16_67225927_67226174,LRRC29
1175,chr16_67226032_67226205,LRRC29
1176,chr16_67225931_67226307,LRRC29
1177,chr16_67225934_67226494,LRRC29
1178,chr4_85721477_85721967,MIR4451
1179,chr4_85721527_85722024,MIR4451
1180,chr4_85721334_85721967,MIR4451
1181,chr4_85721482_85721761,MIR4451
1182,chr4_85721479_85721920,MIR4451
1183,chr4_85721487_85721935,MIR4451
1184,chr4_85721485_85721693,MIR4451
1185,chr20_46465642_46465859,MKRN7P
1186,chr20_46464939_46465197,MKRN7P
1187,chr20_46464945_46465235,MKRN7P
1188,chr20_46464956_46465230,MKRN7P
1189,chr20_46464956_46465284,MKRN7P
1190,chr7_148982118_148982865,RNY3
1191,chr7_148982001_148982940,RNY3
1192,chr7_148981938_148982865,RNY3
1193,chr7_148982162_148982772,RNY3
1194,chr7_107168854_107169186,HBP1
1195,chr7_107168937_107169334,HBP1
1196,chr7_107169042_107169293,HBP1
1197,chr7_107169012_107169177,HBP1
1198,chr7_107169021_107169162,HBP1
1199,chr2_176163675_176163857,HOXD3
1200,chr19_55759019_55759242,RFPL4A
1201,chr19_55758929_55759404,RFPL4A
1202,chr19_55758967_55759262,RFPL4A
1203,chr19_55758966_55759253,RFPL4A
1204,chr19_55759008_55759186,RFPL4A
1205,chr19_55758936_55759349,RFPL4A
1206,chr19_19516090_19516622,NDUFA13
1207,chr19_19516010_19516575,NDUFA13
1208,chr19_19516047_19516899,NDUFA13
1209,chr19_19516047_19516899,NDUFA13
1210,chr19_19515998_19516841,NDUFA13
1211,chr19_19516137_19516682,NDUFA13
1212,chr19_19516108_19516618,NDUFA13
1213,chr19_19516090_19516634,NDUFA13
1214,chr19_19516090_19516634,NDUFA13
1215,chr19_19516113_19516616,NDUFA13
1216,chr19_19516147_19516624,NDUFA13
1217,chr19_19516147_19516624,NDUFA13
1218,chr19_19516131_19516614,NDUFA13
1219,chr19_19516126_19516622,NDUFA13
1220,chr19_19516087_19516700,NDUFA13
1221,chr19_19516132_19517371,NDUFA13
1222,chr19_19516132_19517371,NDUFA13
1223,chr19_19516051_19516899,NDUFA13
1224,chr4_24981177_24981389,CCDC149
1225,chr9_137302076_137302400,NRARP
1226,chr9_137302015_137302400,NRARP
1227,chr9_137302059_137302348,NRARP
1228,chr5_7851281_7851539,C5orf49
1229,chr5_7851797_7852063,C5orf49
1230,chr9_34458280_34458860,DNAI1
1231,chr9_34458231_34458856,DNAI1
1232,chr3_188225066_188225394,LPP
1233,chr17_40176853_40177166,RAPGEFL1
1234,chr17_40176816_40177327,RAPGEFL1
1235,chr17_40176836_40177365,RAPGEFL1
1236,chr17_40177024_40177200,RAPGEFL1
1237,chr17_40176855_40177167,RAPGEFL1
1238,chr17_40176855_40177167,RAPGEFL1
1239,chr17_40176857_40177200,RAPGEFL1
1240,chr17_40176858_40177344,RAPGEFL1
1241,chr17_40177036_40177198,RAPGEFL1
1242,chr17_40176851_40177186,RAPGEFL1
1243,chr17_40177069_40177302,RAPGEFL1
1244,chr17_40176894_40177186,RAPGEFL1
1245,chr17_40176836_40177193,RAPGEFL1
1246,chr16_66549635_66549853,TK2
1247,chr4_39367102_39367424,RFC1
1248,chr8_80875745_80876421,ZNF704
1249,chr8_80875719_80876437,ZNF704
1250,chr2_84515528_84515707,DNAH6
1251,chr2_84515553_84515909,DNAH6
1252,chr2_84515498_84515783,DNAH6
1253,chr2_84515513_84515863,DNAH6
1254,chr2_84515635_84515864,DNAH6
1255,chr6_20401692_20402213,E2F3
1256,chr6_20401471_20402117,E2F3
1257,chr6_20401471_20402117,E2F3
1258,chr6_20401506_20402257,E2F3
1259,chr6_20401517_20402135,E2F3
1260,chr6_20401548_20402132,E2F3
1261,chr6_20401700_20402161,E2F3
1262,chr6_20401700_20402113,E2F3
1263,chr6_20401700_20402122,E2F3
1264,chr6_20401700_20402113,E2F3
1265,chr6_20401700_20402135,E2F3
1266,chr6_20401438_20402244,E2F3
1267,chr6_20401728_20402106,E2F3
1268,chr6_20401477_20402117,E2F3
1269,chr6_20401477_20402117,E2F3
1270,chr6_20401477_20402117,E2F3
1271,chr6_20401692_20402169,E2F3
1272,chr4_22516816_22518063,ADGRA3
1273,chr4_22516816_22518063,ADGRA3
1274,chr4_22516935_22518090,ADGRA3
1275,chr4_22516935_22518090,ADGRA3
1276,chr4_22516935_22518090,ADGRA3
1277,chr4_22516719_22518093,ADGRA3
1278,chr4_22516719_22518093,ADGRA3
1279,chr4_22516719_22518093,ADGRA3
1280,chr4_22516878_22518103,ADGRA3
1281,chr4_22516853_22518085,ADGRA3
1282,chr4_22516853_22518085,ADGRA3
1283,chr4_22516853_22518085,ADGRA3
1284,chr4_22516935_22517826,ADGRA3
1285,chr4_22516935_22517826,ADGRA3
1286,chr4_22516870_22518085,ADGRA3
1287,chr4_22516870_22518085,ADGRA3
1288,chr4_22516870_22518085,ADGRA3
1289,chr4_22516885_22518065,ADGRA3
1290,chr4_22516885_22518065,ADGRA3
1291,chr4_22516885_22518065,ADGRA3
1292,chr4_22516885_22518065,ADGRA3
1293,chr4_22516895_22517861,ADGRA3
1294,chr4_22516895_22517861,ADGRA3
1295,chr4_22516783_22517913,ADGRA3
1296,chr4_22516783_22517913,ADGRA3
1297,chr4_22516885_22518187,ADGRA3
1298,chr4_22516885_22518187,ADGRA3
1299,chr4_22516885_22518187,ADGRA3
1300,chr4_22516896_22518083,ADGRA3
1301,chr4_22516896_22518083,ADGRA3
1302,chr4_22516981_22518044,ADGRA3
1303,chr4_22516981_22518044,ADGRA3
1304,chr4_22516981_22518044,ADGRA3
